event,fight,fighter1,fighter2
"

  UFC Fight Night: Sandhagen vs. Song

   ",<200 http://ufcstats.com/fight-details/3cbd3565dd631cc4>,http://ufcstats.com/fighter-details/04c8b08b16a5b99e,http://ufcstats.com/fighter-details/d31a5546c0e9b213
"

  UFC Fight Night: Sandhagen vs. Song

   ",<200 http://ufcstats.com/fight-details/ce5ebaf8caf8c4a7>,http://ufcstats.com/fighter-details/093e1f5bb73850be,http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d
"

  UFC Fight Night: Sandhagen vs. Song

   ",<200 http://ufcstats.com/fight-details/f521ecde1e96a1bd>,http://ufcstats.com/fighter-details/29af297d9f1de0f8,http://ufcstats.com/fighter-details/b8bbdeff718dbb7d
"

  UFC Fight Night: Sandhagen vs. Song

   ",<200 http://ufcstats.com/fight-details/46b9acec12a35d37>,http://ufcstats.com/fighter-details/b27a1fcb56a3035a,http://ufcstats.com/fighter-details/afe8d5b39ff7fca2
"

  UFC Fight Night: Sandhagen vs. Song

   ",<200 http://ufcstats.com/fight-details/ec0740be19b2ef90>,http://ufcstats.com/fighter-details/cffb87059e645bd1,http://ufcstats.com/fighter-details/4e30e4250cb08b61
"

  UFC Fight Night: Sandhagen vs. Song

   ",<200 http://ufcstats.com/fight-details/35d06627d91b840d>,http://ufcstats.com/fighter-details/cfc3e7bb44685289,http://ufcstats.com/fighter-details/4148802ae4a50768
"

  UFC Fight Night: Sandhagen vs. Song

   ",<200 http://ufcstats.com/fight-details/d9f5d05b07bae09e>,http://ufcstats.com/fighter-details/a08ddd04eaffd81d,http://ufcstats.com/fighter-details/38c7f72747f4f712
"

  UFC Fight Night: Sandhagen vs. Song

   ",<200 http://ufcstats.com/fight-details/be73f75b52b06f14>,http://ufcstats.com/fighter-details/601964f9654f911a,http://ufcstats.com/fighter-details/bbab3baf66128ae2
"

  UFC Fight Night: Sandhagen vs. Song

   ",<200 http://ufcstats.com/fight-details/8a044e5400b4318f>,http://ufcstats.com/fighter-details/37f560436d745c18,http://ufcstats.com/fighter-details/87e2468b986ebb79
"

  UFC 279: Diaz vs. Ferguson

   ",<200 http://ufcstats.com/fight-details/7e8fd03e070d0c25>,http://ufcstats.com/fighter-details/8355922d564b152c,http://ufcstats.com/fighter-details/22a92d7f62195791
"

  UFC 279: Diaz vs. Ferguson

   ",<200 http://ufcstats.com/fight-details/0111e6a64b5184c6>,http://ufcstats.com/fighter-details/767755fd74662dbf,http://ufcstats.com/fighter-details/3a46b268013afede
"

  UFC 279: Diaz vs. Ferguson

   ",<200 http://ufcstats.com/fight-details/d3e23d7d207d3ccf>,http://ufcstats.com/fighter-details/e64b96c07d7ce999,http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6
"

  UFC 279: Diaz vs. Ferguson

   ",<200 http://ufcstats.com/fight-details/989b8d362742f40b>,http://ufcstats.com/fighter-details/578ef12674df1e6a,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b
"

  UFC 279: Diaz vs. Ferguson

   ",<200 http://ufcstats.com/fight-details/d869eaea38426f06>,http://ufcstats.com/fighter-details/c21f26bbde777573,http://ufcstats.com/fighter-details/cd13728ae1151f46
"

  UFC 279: Diaz vs. Ferguson

   ",<200 http://ufcstats.com/fight-details/0e6d624086f7952e>,http://ufcstats.com/fighter-details/2c9d00968f818270,http://ufcstats.com/fighter-details/902ec2cc48c8ae8a
"

  UFC 279: Diaz vs. Ferguson

   ",<200 http://ufcstats.com/fight-details/301f230c90c4bd7d>,http://ufcstats.com/fighter-details/41e83a89929d1327,http://ufcstats.com/fighter-details/82529ce93cd9a2cf
"

  UFC 279: Diaz vs. Ferguson

   ",<200 http://ufcstats.com/fight-details/77acb96700e89c92>,http://ufcstats.com/fighter-details/0112352cb32f5026,http://ufcstats.com/fighter-details/830f60497fab345a
"

  UFC 279: Diaz vs. Ferguson

   ",<200 http://ufcstats.com/fight-details/bf334cb4e63f3430>,http://ufcstats.com/fighter-details/92fa1401b7927da3,http://ufcstats.com/fighter-details/7a5e8c94a86f9895
"

  UFC 279: Diaz vs. Ferguson

   ",<200 http://ufcstats.com/fight-details/db3e26d02d790c97>,http://ufcstats.com/fighter-details/d3f5d33d61cd00c9,http://ufcstats.com/fighter-details/a7e3f02fe2b2fe30
"

  UFC 279: Diaz vs. Ferguson

   ",<200 http://ufcstats.com/fight-details/6010f681e54ba2cd>,http://ufcstats.com/fighter-details/c7c39e2fb70248b3,http://ufcstats.com/fighter-details/1897b7b913736a7c
"

  UFC 279: Diaz vs. Ferguson

   ",<200 http://ufcstats.com/fight-details/a5cf273faa3982b7>,http://ufcstats.com/fighter-details/3f4c3bc822bea45d,http://ufcstats.com/fighter-details/ac7c765882f2c68c
"

  UFC 279: Diaz vs. Ferguson

   ",<200 http://ufcstats.com/fight-details/86d57e8ef2191316>,http://ufcstats.com/fighter-details/326a001926ffb7ec,http://ufcstats.com/fighter-details/f998f5c102250d6e
"

  UFC Fight Night: Gane vs. Tuivasa

   ",<200 http://ufcstats.com/fight-details/810c9da07970c4a6>,http://ufcstats.com/fighter-details/787bb1f087ccff8a,http://ufcstats.com/fighter-details/c62fbc117d57b943
"

  UFC Fight Night: Gane vs. Tuivasa

   ",<200 http://ufcstats.com/fight-details/b8ca1acdf3dc2f58>,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/7acbb0972e75281a
"

  UFC Fight Night: Gane vs. Tuivasa

   ",<200 http://ufcstats.com/fight-details/20f316f96c9e4458>,http://ufcstats.com/fighter-details/881bf86d4cba8578,http://ufcstats.com/fighter-details/b9437600497350f3
"

  UFC Fight Night: Gane vs. Tuivasa

   ",<200 http://ufcstats.com/fight-details/1a191251620a84ca>,http://ufcstats.com/fighter-details/77d7295d1b22c694,http://ufcstats.com/fighter-details/9d83f6da776ff7d6
"

  UFC Fight Night: Gane vs. Tuivasa

   ",<200 http://ufcstats.com/fight-details/398db40015b3c81c>,http://ufcstats.com/fighter-details/e1d40e8782d80bc2,http://ufcstats.com/fighter-details/082eba4cd80f736f
"

  UFC Fight Night: Gane vs. Tuivasa

   ",<200 http://ufcstats.com/fight-details/acc9a109b00a99e1>,http://ufcstats.com/fighter-details/f1d64ae34e088832,http://ufcstats.com/fighter-details/329e403448756217
"

  UFC Fight Night: Gane vs. Tuivasa

   ",<200 http://ufcstats.com/fight-details/cf9035f2fc2e232f>,http://ufcstats.com/fighter-details/36b8f265bcd1b7a4,http://ufcstats.com/fighter-details/71505842fb6455c3
"

  UFC Fight Night: Gane vs. Tuivasa

   ",<200 http://ufcstats.com/fight-details/7bced112f3229b1b>,http://ufcstats.com/fighter-details/c21a036b4e012f1c,http://ufcstats.com/fighter-details/b7b84ccd221be298
"

  UFC Fight Night: Gane vs. Tuivasa

   ",<200 http://ufcstats.com/fight-details/fd47032108b85cf0>,http://ufcstats.com/fighter-details/1e4f273069fb9e85,http://ufcstats.com/fighter-details/b4c57a8c2b773e82
"

  UFC Fight Night: Gane vs. Tuivasa

   ",<200 http://ufcstats.com/fight-details/3e2f00991f511607>,http://ufcstats.com/fighter-details/c2299ec916bc7c56,http://ufcstats.com/fighter-details/b909a9a9688b5284
"

  UFC Fight Night: Gane vs. Tuivasa

   ",<200 http://ufcstats.com/fight-details/ca7fd237c16cec84>,http://ufcstats.com/fighter-details/b4537562f88ac582,http://ufcstats.com/fighter-details/7debc13b36343605
"

  UFC Fight Night: Gane vs. Tuivasa

   ",<200 http://ufcstats.com/fight-details/ce62a50e97d497f9>,http://ufcstats.com/fighter-details/5e6294b37bbef029,http://ufcstats.com/fighter-details/06e4245d16fc5315
"

  UFC 278: Usman vs. Edwards

   ",<200 http://ufcstats.com/fight-details/f70c817388602681>,http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e,http://ufcstats.com/fighter-details/f1fac969a1d70b08
"

  UFC 278: Usman vs. Edwards

   ",<200 http://ufcstats.com/fight-details/2de6652160cc7b9f>,http://ufcstats.com/fighter-details/2e5c2aa8e4ab9d82,http://ufcstats.com/fighter-details/00e11b5c8b7bfeeb
"

  UFC 278: Usman vs. Edwards

   ",<200 http://ufcstats.com/fight-details/2ac3ce1f62b3c4b9>,http://ufcstats.com/fighter-details/d0f3959b4a9747e6,http://ufcstats.com/fighter-details/c03520b5c88ed6b4
"

  UFC 278: Usman vs. Edwards

   ",<200 http://ufcstats.com/fight-details/2cd9e3796be57a79>,http://ufcstats.com/fighter-details/fdbefee0827e1567,http://ufcstats.com/fighter-details/3cf66c62d9069f43
"

  UFC 278: Usman vs. Edwards

   ",<200 http://ufcstats.com/fight-details/5abcf9f282983acc>,http://ufcstats.com/fighter-details/49e96ff8ab781589,http://ufcstats.com/fighter-details/f703250471acaf96
"

  UFC 278: Usman vs. Edwards

   ",<200 http://ufcstats.com/fight-details/e0b98f3cf4a7cc3b>,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,http://ufcstats.com/fighter-details/c0badf3243907e59
"

  UFC 278: Usman vs. Edwards

   ",<200 http://ufcstats.com/fight-details/0cf7a4593fd44e59>,http://ufcstats.com/fighter-details/9c65736747ca92ec,http://ufcstats.com/fighter-details/7026eca45f65377b
"

  UFC 278: Usman vs. Edwards

   ",<200 http://ufcstats.com/fight-details/2ac9b3ccb43422d8>,http://ufcstats.com/fighter-details/4682bc59d5f55145,http://ufcstats.com/fighter-details/12e0fdc606f7e274
"

  UFC 278: Usman vs. Edwards

   ",<200 http://ufcstats.com/fight-details/4dac5258f22be059>,http://ufcstats.com/fighter-details/725b1abc9a39d873,http://ufcstats.com/fighter-details/1497e735d9f2560a
"

  UFC 278: Usman vs. Edwards

   ",<200 http://ufcstats.com/fight-details/6b9f82291930bfec>,http://ufcstats.com/fighter-details/6d35bf94f7d30241,http://ufcstats.com/fighter-details/cdadae5363b66eef
"

  UFC 278: Usman vs. Edwards

   ",<200 http://ufcstats.com/fight-details/d497d74a0df9e35e>,http://ufcstats.com/fighter-details/7d420039bbfe7c1a,http://ufcstats.com/fighter-details/01fed6f61ebea01f
"

  UFC 278: Usman vs. Edwards

   ",<200 http://ufcstats.com/fight-details/06d6cde7479711ee>,http://ufcstats.com/fighter-details/31bb0772f21cabd8,http://ufcstats.com/fighter-details/dc7927cd622676a7
"

  UFC Fight Night: Vera vs. Cruz

   ",<200 http://ufcstats.com/fight-details/11cc331fa40ede63>,http://ufcstats.com/fighter-details/7c7332319c14094c,http://ufcstats.com/fighter-details/10f3ba6cd2f44a97
"

  UFC Fight Night: Vera vs. Cruz

   ",<200 http://ufcstats.com/fight-details/efd7efba85092c6f>,http://ufcstats.com/fighter-details/583ee11abddfc581,http://ufcstats.com/fighter-details/ffe9703408fb5964
"

  UFC Fight Night: Vera vs. Cruz

   ",<200 http://ufcstats.com/fight-details/833d67f423315d18>,http://ufcstats.com/fighter-details/40cb680ae1cd331f,http://ufcstats.com/fighter-details/abcf2cc6efc42031
"

  UFC Fight Night: Vera vs. Cruz

   ",<200 http://ufcstats.com/fight-details/d19e010f071a4b45>,http://ufcstats.com/fighter-details/cc7040fe76f0ef91,http://ufcstats.com/fighter-details/e90a2f22417af68e
"

  UFC Fight Night: Vera vs. Cruz

   ",<200 http://ufcstats.com/fight-details/abd50fad1e7b030b>,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac,http://ufcstats.com/fighter-details/6551c64fbcd1a467
"

  UFC Fight Night: Vera vs. Cruz

   ",<200 http://ufcstats.com/fight-details/38b6ef176439c39b>,http://ufcstats.com/fighter-details/12ebd7d157e91701,http://ufcstats.com/fighter-details/6ac9bc2953c47345
"

  UFC Fight Night: Vera vs. Cruz

   ",<200 http://ufcstats.com/fight-details/5f31f3e32669f5b9>,http://ufcstats.com/fighter-details/f0feeb2192937424,http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7
"

  UFC Fight Night: Vera vs. Cruz

   ",<200 http://ufcstats.com/fight-details/b96c8fef6c9f92db>,http://ufcstats.com/fighter-details/8eb046f83e82bf26,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19
"

  UFC Fight Night: Vera vs. Cruz

   ",<200 http://ufcstats.com/fight-details/8986373b4a6e90b6>,http://ufcstats.com/fighter-details/98215d037be5bcb7,http://ufcstats.com/fighter-details/d343df8ba11f4c4e
"

  UFC Fight Night: Vera vs. Cruz

   ",<200 http://ufcstats.com/fight-details/f858f91453555291>,http://ufcstats.com/fighter-details/436f970c9ea9169c,http://ufcstats.com/fighter-details/318572f6f74b760d
"

  UFC Fight Night: Vera vs. Cruz

   ",<200 http://ufcstats.com/fight-details/0823f97be9c3a62e>,http://ufcstats.com/fighter-details/6d68c1afe954f121,http://ufcstats.com/fighter-details/6e00cfffd54653c4
"

  UFC Fight Night: Vera vs. Cruz

   ",<200 http://ufcstats.com/fight-details/7f9a331bc3100afd>,http://ufcstats.com/fighter-details/5f3805dda9661cba,http://ufcstats.com/fighter-details/876f478f796495f7
"

  UFC Fight Night: Vera vs. Cruz

   ",<200 http://ufcstats.com/fight-details/e05a18b6ce22fa1f>,http://ufcstats.com/fighter-details/52c2ae6d2f2d2613,http://ufcstats.com/fighter-details/da22387a0407a2dc
"

  UFC Fight Night: Santos vs. Hill

   ",<200 http://ufcstats.com/fight-details/a8bc6e005077bb0b>,http://ufcstats.com/fighter-details/dea070ed4a2a8281,http://ufcstats.com/fighter-details/5444c5a201d3ee5a
"

  UFC Fight Night: Santos vs. Hill

   ",<200 http://ufcstats.com/fight-details/a6b328733d610e2b>,http://ufcstats.com/fighter-details/6d4b63c767106d3a,http://ufcstats.com/fighter-details/b997be68943010fc
"

  UFC Fight Night: Santos vs. Hill

   ",<200 http://ufcstats.com/fight-details/36f38c2534ef646b>,http://ufcstats.com/fighter-details/da7f113b5ea39c43,http://ufcstats.com/fighter-details/56f7d7ee06be4aab
"

  UFC Fight Night: Santos vs. Hill

   ",<200 http://ufcstats.com/fight-details/2b11aa4b90b1dd41>,http://ufcstats.com/fighter-details/4333a8e70a672eb7,http://ufcstats.com/fighter-details/aa0c573da7119292
"

  UFC Fight Night: Santos vs. Hill

   ",<200 http://ufcstats.com/fight-details/044d210d7b1eb519>,http://ufcstats.com/fighter-details/441eacbe20e0e80b,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c
"

  UFC Fight Night: Santos vs. Hill

   ",<200 http://ufcstats.com/fight-details/b530bb13aac1e48b>,http://ufcstats.com/fighter-details/809bd1a871491508,http://ufcstats.com/fighter-details/a2ccf35a88346a91
"

  UFC Fight Night: Santos vs. Hill

   ",<200 http://ufcstats.com/fight-details/eda397c27787afa4>,http://ufcstats.com/fighter-details/d156513a19acf856,http://ufcstats.com/fighter-details/0d65c432720accb9
"

  UFC Fight Night: Santos vs. Hill

   ",<200 http://ufcstats.com/fight-details/4adef20ce69217be>,http://ufcstats.com/fighter-details/f626118b6da0e020,http://ufcstats.com/fighter-details/8abac218746e04ca
"

  UFC Fight Night: Santos vs. Hill

   ",<200 http://ufcstats.com/fight-details/b5274277ef6707c9>,http://ufcstats.com/fighter-details/3351aa64aa83c4d9,http://ufcstats.com/fighter-details/7559395ad833c074
"

  UFC Fight Night: Santos vs. Hill

   ",<200 http://ufcstats.com/fight-details/a274ed04c36d40d4>,http://ufcstats.com/fighter-details/cc8c623cca88f54f,http://ufcstats.com/fighter-details/5e6294b37bbef029
"

  UFC 277: Pena vs. Nunes 2

   ",<200 http://ufcstats.com/fight-details/72c3e5eacde4f0e5>,http://ufcstats.com/fighter-details/3253b16d38ae087d,http://ufcstats.com/fighter-details/80fa8218c99f9c58
"

  UFC 277: Pena vs. Nunes 2

   ",<200 http://ufcstats.com/fight-details/5a1ce88ec1f75160>,http://ufcstats.com/fighter-details/792be9a24df82ed6,http://ufcstats.com/fighter-details/853eb0dd5c0e2149
"

  UFC 277: Pena vs. Nunes 2

   ",<200 http://ufcstats.com/fight-details/52f87252af59e23b>,http://ufcstats.com/fighter-details/d3df1add9d9a7efb,http://ufcstats.com/fighter-details/f14cf73e51b29254
"

  UFC 277: Pena vs. Nunes 2

   ",<200 http://ufcstats.com/fight-details/96b62bd56b252bab>,http://ufcstats.com/fighter-details/a0f0004aadf10b71,http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f
"

  UFC 277: Pena vs. Nunes 2

   ",<200 http://ufcstats.com/fight-details/058c2724dec1add1>,http://ufcstats.com/fighter-details/d802174b0c0c1f4e,http://ufcstats.com/fighter-details/d4c9dcd330403612
"

  UFC 277: Pena vs. Nunes 2

   ",<200 http://ufcstats.com/fight-details/579b5770129b328a>,http://ufcstats.com/fighter-details/cdb96af67d096b1e,http://ufcstats.com/fighter-details/4aa58269d0664b5b
"

  UFC 277: Pena vs. Nunes 2

   ",<200 http://ufcstats.com/fight-details/81a18de517a3336a>,http://ufcstats.com/fighter-details/519e4fe37ce9ff75,http://ufcstats.com/fighter-details/029afd138865d20a
"

  UFC 277: Pena vs. Nunes 2

   ",<200 http://ufcstats.com/fight-details/5a2b86570110191b>,http://ufcstats.com/fighter-details/1a9480fc288e55d7,http://ufcstats.com/fighter-details/3329d692aea4dc28
"

  UFC 277: Pena vs. Nunes 2

   ",<200 http://ufcstats.com/fight-details/189b9af881b96de6>,http://ufcstats.com/fighter-details/7cbf7c78d3b34218,http://ufcstats.com/fighter-details/e132d47bd9efbbe0
"

  UFC 277: Pena vs. Nunes 2

   ",<200 http://ufcstats.com/fight-details/e492dc60d8e44866>,http://ufcstats.com/fighter-details/c32aeb1a59e6272d,http://ufcstats.com/fighter-details/a01a62132460a98d
"

  UFC 277: Pena vs. Nunes 2

   ",<200 http://ufcstats.com/fight-details/0366e183296fea07>,http://ufcstats.com/fighter-details/f9ab66e67240db7b,http://ufcstats.com/fighter-details/a20f234df70f2182
"

  UFC 277: Pena vs. Nunes 2

   ",<200 http://ufcstats.com/fight-details/1ed550f094ca7745>,http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb,http://ufcstats.com/fighter-details/260bd4cef10b033f
"

  UFC 277: Pena vs. Nunes 2

   ",<200 http://ufcstats.com/fight-details/66f7bb31d24b3b36>,http://ufcstats.com/fighter-details/2c010b26a3306969,http://ufcstats.com/fighter-details/9edf2c9082cc2cd8
"

  UFC Fight Night: Blaydes vs. Aspinall

   ",<200 http://ufcstats.com/fight-details/d0fb381cacbb0446>,http://ufcstats.com/fighter-details/fa6796c55d6c5440,http://ufcstats.com/fighter-details/399afbabc02376b5
"

  UFC Fight Night: Blaydes vs. Aspinall

   ",<200 http://ufcstats.com/fight-details/925a36a4af600291>,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,http://ufcstats.com/fighter-details/5442f1bc4b47eaf3
"

  UFC Fight Night: Blaydes vs. Aspinall

   ",<200 http://ufcstats.com/fight-details/8e02bdaac8ed50e5>,http://ufcstats.com/fighter-details/7826923b47f8d72a,http://ufcstats.com/fighter-details/ac026518a9b4dc0f
"

  UFC Fight Night: Blaydes vs. Aspinall

   ",<200 http://ufcstats.com/fight-details/1ff520024da5b3b2>,http://ufcstats.com/fighter-details/1091d4d957141094,http://ufcstats.com/fighter-details/3c6976f8182d9527
"

  UFC Fight Night: Blaydes vs. Aspinall

   ",<200 http://ufcstats.com/fight-details/a57969d4ba7d4a79>,http://ufcstats.com/fighter-details/51018a31ddf31eb2,http://ufcstats.com/fighter-details/26e3f3928b1891d9
"

  UFC Fight Night: Blaydes vs. Aspinall

   ",<200 http://ufcstats.com/fight-details/47b1cd4e3e2595f8>,http://ufcstats.com/fighter-details/eabf206b162b3b83,http://ufcstats.com/fighter-details/0845c81e37d3bcb3
"

  UFC Fight Night: Blaydes vs. Aspinall

   ",<200 http://ufcstats.com/fight-details/b0d06858fb725654>,http://ufcstats.com/fighter-details/f6ad6a1e4d600e0d,http://ufcstats.com/fighter-details/5b86d491d63890c5
"

  UFC Fight Night: Blaydes vs. Aspinall

   ",<200 http://ufcstats.com/fight-details/dd6dbe644f599795>,http://ufcstats.com/fighter-details/32c355b04fc57f3a,http://ufcstats.com/fighter-details/38c626ca912c7bac
"

  UFC Fight Night: Blaydes vs. Aspinall

   ",<200 http://ufcstats.com/fight-details/f6fd50bf69bb59e6>,http://ufcstats.com/fighter-details/329e403448756217,http://ufcstats.com/fighter-details/40093d1d2d78394e
"

  UFC Fight Night: Blaydes vs. Aspinall

   ",<200 http://ufcstats.com/fight-details/3d35f25d9792a69a>,http://ufcstats.com/fighter-details/87a1dc546b1c5caf,http://ufcstats.com/fighter-details/87c0b1c696ddfb43
"

  UFC Fight Night: Blaydes vs. Aspinall

   ",<200 http://ufcstats.com/fight-details/2dbf9d8d6915711e>,http://ufcstats.com/fighter-details/75353550928a7921,http://ufcstats.com/fighter-details/814e5233e2acf2ee
"

  UFC Fight Night: Blaydes vs. Aspinall

   ",<200 http://ufcstats.com/fight-details/a1029686c3f1bead>,http://ufcstats.com/fighter-details/4c88a1db5a46c6a4,http://ufcstats.com/fighter-details/31f8081c7600da93
